CO2_mean,O1_airHeatEl,O1_airHeatWater,O1_cavityInsulation,O1_centralCooling,O1_constructionYear,O1_exhaust,O1_exhaustSupply,O1_exhaustSupplyHeat,O1_extWallBrick,O1_extWallConcrete,O1_extWallWood,O1_exteriorInsulation,O1_facadeAsbest,O1_facadeBrick,O1_facadeConcrete,O1_facadeWood,O1_floorHeat,O1_individualCooling,O1_insulationOther,O1_intWallBrick,O1_intWallConcrete,O1_intWallGypsum,O1_intWallWood,O1_interiorInsulation,O1_natVentAut,O1_natVentman,O1_noCooling,O1_radiators,O1_renovationYear,O1rur_agr,O1rur_com,O1rur_ind,O1rur_nurb,O1suburb_com,O1suburb_indus,O1suburb_res,O1urb_com,O1urb_indus,O1urb_res,O2_ceilHeight,O2_ceilingBoards,O2_ceilingConcrete,O2_ceilingFabric,O2_ceilingMetal,O2_ceilingMoistureHeight,O2_ceilingMoistureWidth,O2_ceilingMouldHeight,O2_ceilingMouldWidth,O2_ceilingWoodPanels,O2_constructionActivities,O2_crackWinPaint,O2_desklight,O2_emergencyGenerators,O2_fabric,O2_floorArea,O2_floorCarpet,O2_floorConcrete,O2_floorDetachHeight,O2_floorDetachWidth,O2_floorDiscolorHeight,O2_floorDiscolorWidth,O2_floorPlastic,O2_floorScratchHeight,O2_floorScratchWidth,O2_floorWood,O2_garbageDumpsters,O2_heavyTraffic,O2_lightFlour,O2_lightIncan,O2_lightLED,O2_metal,O2_noDehumidifiersInUse,O2_noDeskfansInUse,O2_noHumidifiersInUse,O2_noOccupiedWorkstations,O2_noOpWin,O2_noOutdoorContSources,O2_noReturnDevices,O2_noSpaceHeaters,O2_noSpaceHeatersInUse,O2_noSupplyDevices,O2_noWinExt,O2_noWorkstations,O2_officeType,O2_opWin,O2_otherArt,O2_otherCeiling,O2_otherCeilingComment,O2_otherGreenPlants,O2_otherLounge,O2_otherOther,O2_otherWallColor,O2_otherWallCov,O2_otherWallCovComment,O2_otherWaterEl,O2_paintDetachHeight,O2_paintDetachWidth,O2_paintWallboard,O2_powerPlants,O2_smokeStack,O2_suspendedCeiling,O2_suspendedCeilingComment,O2_ventFancoil,O2_ventFloorDif,O2_ventFloorReg,O2_ventLinCeilDif,O2_ventLowFloorGrill,O2_ventLuminaires,O2_ventNoReturn,O2_ventNoSupply,O2_ventOther,O2_ventPerfCeiling,O2_ventReturnCeilGrill,O2_ventReturnCeilSlot,O2_ventReturnFloorGrill,O2_ventReturnOther,O2_ventReturnSideGrill,O2_ventReturnSlotsLum,O2_ventRoundDif,O2_ventSideWallDif,O2_ventWallGrill,O2_viewGreenNature,O2_viewOtherBuildings,O2_viewRoadParking,O2_wallMoistureHeight,O2_wallMoistureWidth,O2_wallMouldHeight,O2_wallMouldWidth,O2_wallpaper,O2_winArea,O2_winShadePercentage,O2_winShades,O2_windowOrientation,O2_woodPanels,O3_deskWash,O3_envMat,O3_floorMope,O3_floorVacuum,O3_winWash,OO_buildingID,OO_buildingTypology,RH_mean,T_mean,VOC_mean,buildingID,light_col_mean,light_mean,location,officeID,sound_mean,building,sex,age,job,contacts,smoker,distToWindow,windowOrientation,officeInterior,personsInOffice,hoursatdesk,photocopier,outside,perfume,food,tobaccoSmoke,printer,carpet,cleaningProd,noiseTraffic,noiseOverhearing,noiseOfficeEquipment,noiseTelephones,noisePhoneTalk,noiseNeighborTalk,noisemechanical,lightTooDark,lightTooBright,lightTooLittleDaylight,lightTooMuchDaylight,lightFlicker,lightReflections,lightColor,lightNoTask,symptabilitywork,symptstayhome,performanceOverall,indoorClimate,month,s0_better,s1_better,s3_better,s7_better,SBS1,SBS2
652.5328031809145,False,False,True,False,1988.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,True,True,False,False,False,False,False,True,2018,False,False,False,False,False,True,False,False,False,False,2.5,False,False,False,False,,,,,False,False,no,>50%,False,False,13.0,True,False,,,,,False,,,False,False,False,True,False,False,False,,,,9.0,,False,,,,,12,12.0,openPartitions,,True,False,,True,False,False,False,False,,False,,,True,False,False,True,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,19.2,,Lamels and external shading,East,False,onceWeek,moreThan50%,onceWeek,onceWeek,onceWeek,301_E2021,6,45.00815109343942,23.758051689860856,394.62425447316105,301_E2021,,319.713717693837,Denmark,301_E2021a,43.49502982107356,301_E2021,Male,_50-60,Technical,Glasses,former,0-2,east,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,,False,_10+,_1-5,2.0,1.0,11,1,0,0,1,1,1
652.5328031809145,False,False,True,False,1988.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,True,True,False,False,False,False,False,True,2018,False,False,False,False,False,True,False,False,False,False,2.5,False,False,False,False,,,,,False,False,no,>50%,False,False,13.0,True,False,,,,,False,,,False,False,False,True,False,False,False,,,,9.0,,False,,,,,12,12.0,openPartitions,,True,False,,True,False,False,False,False,,False,,,True,False,False,True,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,19.2,,Lamels and external shading,East,False,onceWeek,moreThan50%,onceWeek,onceWeek,onceWeek,301_E2021,6,45.00815109343942,23.758051689860856,394.62425447316105,301_E2021,,319.713717693837,Denmark,301_E2021a,43.49502982107356,301_E2021,Female,_50-60,Administrative,Glasses,never,,east,withoutPartitions,>5,>5,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,,False,_1-5,_0,1.0,2.0,11,0,0,0,0,0,0
685.162932790224,False,False,True,False,1988.0,False,True,False,False,True,False,False,False,True,False,False,False,False,,False,True,True,False,False,False,False,False,True,2018,False,False,False,False,False,True,False,False,False,False,2.5,False,False,False,False,,,,,False,False,no,<50%,False,False,,True,False,,,,,False,,,False,False,False,True,False,False,False,,,,12.0,,False,,,,,12,14.0,openPartitions,,False,False,,True,False,False,False,False,,False,,,False,False,False,True,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,False,,,Lamels exterior shading,Southeast,False,onceWeek,moreThan50%,onceWeek,onceWeek,onceWeek,301_E2021,6,46.35498981670062,23.80896130346234,1535.9307535641549,301_E2021,,304.16293279022403,Denmark,301_E2021c,43.0081466395112,301_E2021,Male,_40-49,Managerial,None,current,2-4,south,withPartitions,>5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,,11,0,0,0,0,0,0
888.3686868686868,False,False,True,False,2008.0,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,True,False,True,None,False,False,False,False,False,True,False,False,False,False,2.5,False,False,False,False,,,,,False,False,no,none,False,False,15.8,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,2.0,3.0,False,0,1,0,0,3,2.0,shared,100.0,False,False,,False,True,False,False,False,,False,,,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,3.0,100.0,Blinds + overhang,Northeast,False,2-4,none,never,2-4,2-4,302,0,30.580555555555563,25.171464646464692,15748.093434343436,302,2833.8232323232323,620.2575757575758,Denmark,302c,44.025252525252526,302,NoReponse,_20-29,Professional,Glasses,former,0-2,southwest,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_1-5,2.0,1.0,3,0,0,0,0,0,0
888.3686868686868,False,False,True,False,2008.0,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,True,False,True,None,False,False,False,False,False,True,False,False,False,False,2.5,False,False,False,False,,,,,False,False,no,none,False,False,15.8,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,2.0,3.0,False,0,1,0,0,3,2.0,shared,100.0,False,False,,False,True,False,False,False,,False,,,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,3.0,100.0,Blinds + overhang,Northeast,False,2-4,none,never,2-4,2-4,302,0,30.580555555555563,25.171464646464692,15748.093434343436,302,2833.8232323232323,620.2575757575758,Denmark,302c,44.025252525252526,302,NoReponse,_20-29,Professional,None,former,0-2,southwest,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,2.0,1.0,3,0,0,0,0,0,0
823.707402010051,False,False,True,False,2008.0,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,True,False,True,None,False,False,False,False,False,True,False,False,False,False,2.5,False,False,False,False,,,,,False,False,no,none,False,False,20.2,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,2.0,3.0,False,0,2,2,0,3,2.0,shared,100.0,False,False,,False,False,False,False,False,,False,,,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,3.0,100.0,Blinds + overhang,Southwest,False,2-4,none,never,2-4,2-4,302,0,36.0962311557789,24.367587939698485,23997.40703517588,302,3153.314070351759,296.07035175879395,Denmark,302a,42.550251256281406,302,Male,_40-49,Technical,Contacts,former,0-2,southwest,shared,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,False,_0,_0,4.0,3.0,3,0,0,0,0,0,0
823.707402010051,False,False,True,False,2008.0,False,False,False,False,True,False,False,False,False,True,False,False,False,,False,False,True,False,False,False,True,False,True,None,False,False,False,False,False,True,False,False,False,False,2.5,False,False,False,False,,,,,False,False,no,none,False,False,20.2,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,2.0,3.0,False,0,2,2,0,3,2.0,shared,100.0,False,False,,False,False,False,False,False,,False,,,True,False,False,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,3.0,100.0,Blinds + overhang,Southwest,False,2-4,none,never,2-4,2-4,302,0,36.0962311557789,24.367587939698485,23997.40703517588,302,3153.314070351759,296.07035175879395,Denmark,302a,42.550251256281406,302,Male,_20-29,Professional,Glasses,never,0-2,southwest,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,,False,_0,_0,5.0,4.0,3,0,0,0,0,0,0
564.4222222222222,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,0.5,False,False,28.7,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,2.0,2.0,False,1,2,2,1,2,4.0,shared,26.0,False,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,,,,,False,7.6,0.0,Curtains,West,False,2-4,1,2-4,2-4,2-4,303,0,21.565740740740743,24.32500000000002,972.9074074074074,303,3097.8722222222223,134.82962962962964,Denmark,303b,46.70185185185185,303,Male,_50-60,Managerial,Glasses,former,0-2,east,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,6.0,5.0,4,0,0,0,0,0,0
606.615238095238,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,>50%,False,False,38.0,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,4.0,5.0,False,2,3,3,2,5,7.0,shared,26.0,True,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,,,,,False,19.0,100.0,Curtains,Northwest,False,2-4,1,2-4,2-4,2-4,303,0,21.73438077634011,23.78022181146025,701.8096118299445,303,3635.43438077634,398.6395563770795,Denmark,303d,41.72273567467653,303,Female,_30-39,Managerial,None,former,0-2,norhteast,withoutPartitions,>5,>5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,6.0,5.0,4,0,0,0,0,0,0
609.5822550831793,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,<50%,False,False,28.4,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,4.0,2.0,False,1,2,2,1,2,4.0,shared,26.0,False,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,,,,,False,7.6,100.0,Curtains,West,False,2-4,1,2-4,2-4,2-4,303,0,21.12957486136787,24.443438077634077,1387.0850277264326,303,3250.6321626617373,251.2162661737523,Denmark,303c,48.07024029574861,303,Male,_30-39,Technical,Glasses,former,2-4,west,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,,False,_1-5,_0,4.0,5.0,4,0,0,0,1,1,0
564.4222222222222,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,0.5,False,False,28.7,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,2.0,2.0,False,1,2,2,1,2,4.0,shared,26.0,False,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,,,,,False,7.6,0.0,Curtains,West,False,2-4,1,2-4,2-4,2-4,303,0,21.565740740740743,24.32500000000002,972.9074074074074,303,3097.8722222222223,134.82962962962964,Denmark,303b,46.70185185185185,303,Male,_40-49,Technical,,former,0-2,north,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,,False,_1-5,_0,4.0,4.0,4,0,0,0,0,0,0
629.4061224489795,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,all,False,False,13.8,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,1.0,1.0,False,1,1,1,1,1,1.0,single,26.0,False,False,,True,True,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,False,3.8,100.0,Curtains,East,False,2-4,1,2-4,2-4,2-4,303,0,21.595009242144204,23.82975970425141,559.0388170055453,303,3577.5841035120147,184.2181146025878,Denmark,303a,41.05175600739371,303,Female,_50-60,Administrative,Contacts,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_1-5,3.0,1.0,4,0,0,0,0,0,0
564.4222222222222,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,0.5,False,False,28.7,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,2.0,2.0,False,1,2,2,1,2,4.0,shared,26.0,False,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,,,,,False,7.6,0.0,Curtains,West,False,2-4,1,2-4,2-4,2-4,303,0,21.565740740740743,24.32500000000002,972.9074074074074,303,3097.8722222222223,134.82962962962964,Denmark,303b,46.70185185185185,303,,_>60,Technical,Glasses,former,2-4,west,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,4.0,4,0,0,0,0,0,0
606.615238095238,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,>50%,False,False,38.0,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,4.0,5.0,False,2,3,3,2,5,7.0,shared,26.0,True,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,,,,,False,19.0,100.0,Curtains,Northwest,False,2-4,1,2-4,2-4,2-4,303,0,21.73438077634011,23.78022181146025,701.8096118299445,303,3635.43438077634,398.6395563770795,Denmark,303d,41.72273567467653,303,Male,_40-49,,Glasses,never,2-4,north,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,5.0,4.0,4,0,0,0,0,0,0
606.615238095238,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,>50%,False,False,38.0,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,4.0,5.0,False,2,3,3,2,5,7.0,shared,26.0,True,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,,,,,False,19.0,100.0,Curtains,Northwest,False,2-4,1,2-4,2-4,2-4,303,0,21.73438077634011,23.78022181146025,701.8096118299445,303,3635.43438077634,398.6395563770795,Denmark,303d,41.72273567467653,303,Female,_20-29,Administrative,Glasses,never,2-4,north,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,,False,_6-10,_0,5.0,3.0,4,0,0,0,1,1,0
629.4061224489795,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,all,False,False,13.8,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,1.0,1.0,False,1,1,1,1,1,1.0,single,26.0,False,False,,True,True,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,False,3.8,100.0,Curtains,East,False,2-4,1,2-4,2-4,2-4,303,0,21.595009242144204,23.82975970425141,559.0388170055453,303,3577.5841035120147,184.2181146025878,Denmark,303a,41.05175600739371,303,Male,_>60,,Glasses,never,0-2,west,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,6.0,5.0,4,0,0,0,0,0,0
609.5822550831793,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,<50%,False,False,28.4,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,4.0,2.0,False,1,2,2,1,2,4.0,shared,26.0,False,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,,,,,False,7.6,100.0,Curtains,West,False,2-4,1,2-4,2-4,2-4,303,0,21.12957486136787,24.443438077634077,1387.0850277264326,303,3250.6321626617373,251.2162661737523,Denmark,303c,48.07024029574861,303,Male,_20-29,Technical,None,never,0-2,west,shared,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,5.0,2.0,4,0,0,0,0,0,0
609.5822550831793,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,<50%,False,False,28.4,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,4.0,2.0,False,1,2,2,1,2,4.0,shared,26.0,False,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,,,,,False,7.6,100.0,Curtains,West,False,2-4,1,2-4,2-4,2-4,303,0,21.12957486136787,24.443438077634077,1387.0850277264326,303,3250.6321626617373,251.2162661737523,Denmark,303c,48.07024029574861,303,Male,_30-39,Technical,None,never,2-4,west,shared,4-5,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,6.0,5.0,4,0,0,0,0,0,0
606.615238095238,False,False,False,False,2019.0,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,True,False,True,False,False,False,True,,False,False,False,False,True,False,False,False,False,False,2.7,False,False,False,False,,,,,False,True,no,>50%,False,False,38.0,True,False,,,,,False,,,False,False,True,False,False,True,False,,,,4.0,5.0,False,2,3,3,2,5,7.0,shared,26.0,True,False,,True,False,False,True,False,,False,,,True,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,,,,,False,19.0,100.0,Curtains,Northwest,False,2-4,1,2-4,2-4,2-4,303,0,21.73438077634011,23.78022181146025,701.8096118299445,303,3635.43438077634,398.6395563770795,Denmark,303d,41.72273567467653,303,Male,_50-60,Technical,Glasses,never,0-2,west,shared,2-3,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,4.0,5.0,4,0,0,0,0,0,0
